FID,start,Enumerator,Type_of_ag,Polygon_No,Transects,plant_name,plant_na_1,plant_na_2,is_it_new_,plant_DBH,plant_me_Height,plant_me_Canopy,photo_Whol,photo_Cano,photo_Flow,photo_Frui,photo_Trun,external_g,gps_Latitu,gps_Longit,gps_Altitu,gps_Accura,comments,meta_insta,SubmitterI,SubmitterN,Attachment
6092,2024-10-12T12:00:20.788+03:00,juliet_onditi,pasture_agroforestry,164,1,Acacia,Acacia,nilotica,no,30,250,80,1728723674075.jpg,1728723679628.jpg,1728723686640.jpg,1728723694561.jpg,1728723702199.jpg, ,-1.1066129,35.8934818,1927.1,4.82, ,uuid:fe482acd-0c81-4c2f-b778-c003948fbc4b,616,Lacuna Data Collectors,5
6091,2024-10-12T12:02:01.851+03:00,juliet_onditi,pasture_agroforestry,164,1,Acacia,Acacia,nilotica,no,20,200,80,1728723800687.jpg,1728723805479.jpg,1728723811319.jpg,1728723817726.jpg,1728723828625.jpg, ,-1.106533,35.8936483,1927,4.5, ,uuid:b8a1d4ae-b27f-47c8-baa4-3d5de9e3b293,616,Lacuna Data Collectors,5
6066,2024-10-12T14:09:29.856+03:00,henry_oindi,natural_forest_agroforestry,163,1,Acacia,Acacia,drepanolobium,no,18,230,80,1728731401007.jpg,1728731407313.jpg,1728731414679.jpg,1728731420697.jpg,1728731443070.jpg, ,-1.1680071,35.9624947,1797.1,4.76, ,uuid:005c7016-d319-4e12-a9e5-3ee47201714c,616,Lacuna Data Collectors,5
6068,2024-10-12T14:00:39.232+03:00,henry_oindi,natural_forest_agroforestry,163,1,Acacia,Acacia,drepanolobium,no,6,110,60,1728730877169.jpg,1728730883073.jpg,1728730896645.jpg,1728730902339.jpg,1728730907823.jpg, ,-1.1677039,35.9627863,1797.3,4.98, ,uuid:2e740f07-e7bb-4976-a721-632d952cf048,616,Lacuna Data Collectors,5
6086,2024-10-12T12:11:13.157+03:00,juliet_onditi,pasture_agroforestry,164,1,Acacia,Acacia,nilotica,no,30,250,22,1728724302264.jpg,1728724307292.jpg,1728724313270.jpg,1728724319327.jpg,1728724329141.jpg, ,-1.1061866,35.8936952,1926.6,4.96, ,uuid:38098db7-7b56-4d62-8dfd-468d87cfc51c,616,Lacuna Data Collectors,5
6118,2024-10-10T17:59:28.362+03:00,juliet_onditi,natural_forest_agroforestry,169,2,Acacia,Acacia,tortilis,no,80,600,20,1728572454265.jpg,1728572459971.jpg,1728572468521.jpg,1728572474818.jpg,1728572485902.jpg, ,-0.9166613,35.1093109,1746.2,4.9, ,uuid:4fec31c8-2e80-4692-b04d-5a045cc5f847,616,Lacuna Data Collectors,5
6076,2024-10-12T11:56:50.510+03:00,juliet_onditi,pasture_agroforestry,164,1,Acacia,Acacia,nilotica,no,50,300,20,1728723522516.jpg,1728723529291.jpg,1728723540007.jpg,1728723550254.jpg,1728723582375.jpg, ,-1.106719,35.8934979,1927.1,4.983, ,uuid:d7948e13-5e99-4ab3-a53e-a8d8eb46c223,616,Lacuna Data Collectors,5
6088,2024-10-12T12:07:40.927+03:00,juliet_onditi,pasture_agroforestry,164,1,Acacia,Acacia,nilotica,no,30,300,20,1728724100355.jpg,1728724105157.jpg,1728724111792.jpg,1728724116689.jpg,1728724122024.jpg, ,-1.1063707,35.8935322,1926.8,4.9, ,uuid:aea48e94-e396-4441-b755-a00b5e1caf38,616,Lacuna Data Collectors,5
6090,2024-10-12T12:06:04.596+03:00,juliet_onditi,pasture_agroforestry,164,1,Acacia,Acacia,nilotica,no,30,250,18,1728724004765.jpg,1728724011358.jpg,1728724025599.jpg,1728724031450.jpg,1728724040422.jpg, ,-1.1064165,35.8935058,1926.9,4.9, ,uuid:8d34e656-8b56-4cf0-9621-7b881a0863e1,616,Lacuna Data Collectors,5
5756,2024-12-06T13:12:38.395+03:00,judy_akinyi,pasture_agroforestry,25,3,African blackwood,Dalbergia,melanoxylon 1,no,150,500,400,1733480016832.jpg,1733480024590.jpg,1733480044716.jpg,1733480051590.jpg,1733480062628.jpg, ,-4.2956882,39.4420761,-13.09999943,2.611, ,uuid:fd067c95-eae1-44ae-bfe9-a0bb96604626,616,Lacuna Data Collectors,5
1119,2024-08-26T15:47:48.040+03:00,henry_oindi,natural_forest_agroforestry,137,4,African blackwood,Dalbergia,melanoxylon,no,30,600,350,1724676722164.jpg,1724676729365.jpg,1724676736727.jpg,1724676742656.jpg,1724676747368.jpg, ,-0.2692747,37.8891228,746.1,4.86, ,uuid:5984e78b-fe7a-4d7a-b21d-dc15af30218a,616,Lacuna Data Collectors,5
4980,2024-11-28T15:33:06.238+03:00,henry_oindi,natural_forest_agroforestry,1,3,African boxthorn,Lycium,ferocissimum,no,18,200,260,1732797253803.jpg,1732797259176.jpg,1732797263240.jpg,1732797267246.jpg,1732797273902.jpg, ,-1.5585966,39.257106,198.347,3.9, ,uuid:46c1eae6-4f63-48ee-b917-f856eb8bb166,616,Lacuna Data Collectors,5
1120,2024-08-26T16:05:39.179+03:00,judy_akinyi,natural_forest_agroforestry,137,4,African caber,Capparis,tomentosa,no,30,250,400,1724677808288.jpg,1724677818382.jpg,1724677825662.jpg,1724677831962.jpg,1724677838629.jpg, ,-0.2692638,37.8892529,756.1,4.88, ,uuid:25fa80c2-db68-4042-b1eb-785157f6d656,616,Lacuna Data Collectors,5
5737,2024-12-05T17:42:38.848+03:00,juliet_onditi,pasture_agroforestry,24,3,African ebony,Diospyros,mesphiliformis,no,37,350,100,1733409920815.jpg,1733409927670.jpg,1733409959379.jpg,1733409950597.jpg,1733409965946.jpg, ,-4.1224214,39.3086938,169.628,1.148, ,uuid:34856c02-095c-4d98-9b58-d18e8e03f3a8,616,Lacuna Data Collectors,5
5141,2024-11-30T15:36:29.815+03:00,judy_akinyi,natural_forest_agroforestry,9,3,African false currant,Allophylus,africanus,no,18,100,200,1732970282678.jpg,1732970293279.jpg,1732970333926.jpg,1732970346035.jpg,1732970357039.jpg, ,-3.6199393,39.6746854,115.356,4.799, ,uuid:72b3fb7d-bed9-4644-919f-9491191144ce,616,Lacuna Data Collectors,5
5138,2024-11-30T15:28:08.227+03:00,judy_akinyi,natural_forest_agroforestry,9,3,African false currant,Allophylus,africanus,no,8,200,200,1732970080590.jpg,1732970088377.jpg,1732970109999.jpg,1732970124580.jpg,1732970136030.jpg, ,-3.6199408,39.6746861,115.403,1.156,Common spieces in natural Forest,uuid:e2267d46-c36b-4533-a230-efb382c05c4a,616,Lacuna Data Collectors,5
5144,2024-11-30T15:42:58.117+03:00,judy_akinyi,natural_forest_agroforestry,9,3,African false currant,Allophylus,africanus,no,6,200,100,1732970638963.jpg,1732970648196.jpg,1732970661166.jpg,1732970669419.jpg,1732970676877.jpg, ,-3.6198601,39.674747,117.608,1.564, ,uuid:b1718f1f-66b5-4e94-a0f1-39d17cb26e21,616,Lacuna Data Collectors,5
5143,2024-11-30T15:40:14.263+03:00,judy_akinyi,natural_forest_agroforestry,9,3,African false currant,Allophylus,africanus,no,10,200,80,1732970489215.jpg,1732970496462.jpg,1732970515418.jpg,1732970529886.jpg,1732970542379.jpg, ,-3.6198565,39.6747503,116.493,1.052, ,uuid:cc8632f2-6db6-47e2-82c9-bd409a5ac34c,616,Lacuna Data Collectors,5
5148,2024-11-30T15:48:15.856+03:00,judy_akinyi,natural_forest_agroforestry,9,3,African false currant,Allophylus,africanus,no,10,100,70,1732971063565.jpg,1732971076640.jpg,1732971095272.jpg,1732971113628.jpg,1732971131657.jpg, ,-3.6199497,39.6747788,110.079,1.149, ,uuid:69737814-91c8-42e7-9b2c-572137861e1b,616,Lacuna Data Collectors,5
1126,2024-08-29T14:26:59.424+03:00,roy_spenser,cropland_agroforestry,158,4,African fern pine,Afrocarpus,grasilior,no,15,700,350,1724930883835.jpg,1724930890321.jpg,1724930899980.jpg,1724930907401.jpg,1724930915944.jpg, ,-0.4672507,36.9390948,1828.5,4.466, ,uuid:36c2eaa6-692c-4a40-b706-751ac2157369,616,Lacuna Data Collectors,5
1124,2024-08-29T13:18:32.671+03:00,sarah_mwangi,pasture_agroforestry,120,4,African fern pine,Afrocarpus,grasilior,no,65,550,320,1724926749974.jpg,1724926758176.jpg,1724926765548.jpg,1724926771833.jpg,1724926777028.jpg, ,-0.4584921,36.8582571,2234.2,4.875, ,uuid:dd20bea4-9a0b-4d6c-8b38-21101ec6922b,616,Lacuna Data Collectors,5
1123,2024-08-29T13:34:34.331+03:00,roy_spenser,pasture_agroforestry,120,4,African fern pine,Afrocarpus,grasilior,no,10,500,300,1724927726055.jpg,1724927732359.jpg,1724927741615.jpg,1724927748013.jpg,1724927756098.jpg, ,-0.4594567,36.8592818,2279.1,4.133, ,uuid:07760773-2d14-47f7-b9fc-28d68cad9a58,616,Lacuna Data Collectors,5
1121,2024-08-29T13:06:01.914+03:00,henry_oindi,pasture_agroforestry,120,4,African fern pine,Afrocarpus,grasilior,no,27,600,260,1724926091733.jpg,1724926099005.jpg,1724926105786.jpg,1724926112938.jpg,1724926118352.jpg, ,-0.4581593,36.857889,2263.4,4.92, ,uuid:a05b76d1-5444-4c40-ac49-a0cae9cb13cd,616,Lacuna Data Collectors,5
1125,2024-08-29T13:21:46.693+03:00,sarah_mwangi,pasture_agroforestry,120,4,African fern pine,Afrocarpus,grasilior,no,30,530,220,1724926946557.jpg,1724926955116.jpg,1724926961637.jpg,1724926968478.jpg,1724926973664.jpg, ,-0.458863,36.8583538,2234.2,4.82, ,uuid:427a651d-5f2b-4a84-b895-67cd07c2288a,616,Lacuna Data Collectors,5
1122,2024-08-29T13:16:31.496+03:00,sarah_mwangi,pasture_agroforestry,120,4,African fern pine,Afrocarpus,grasilior,no,26,450,210,1724926662418.jpg,1724926669563.jpg,1724926678461.jpg,1724926684921.jpg,1724926690189.jpg, ,-0.4584468,36.8582731,2234.2,4.74, ,uuid:c5bb43ad-de78-46e1-9eeb-206bbda45131,616,Lacuna Data Collectors,5
4320,2024-11-19T17:32:08.524+03:00,sarah_mwangi,pasture_agroforestry,63,1,African fern pine,Afrocarpus,grasilior,no,18,230,110,1732026816162.jpg,1732026822098.jpg,1732026829711.jpg,1732026836641.jpg,1732026843056.jpg, ,0.2974378,34.4975494,1252.1,4.8, ,uuid:294b6dc8-34b2-42ad-9764-9ceff462de9a,616,Lacuna Data Collectors,5
4190,2024-11-19T14:27:19.690+03:00,juliet_onditi,pasture_agroforestry,55,1,African fern pine,Afrocarpus,grasilior,no,60,800,100,1732015774357.jpg,1732015780287.jpg,1732015788323.jpg,1732015797689.jpg,1732015943469.jpg, ,0.11355,34.657,1542.9,4.9, ,uuid:daf2871b-611e-4e57-8cc6-0c739b01e2f8,616,Lacuna Data Collectors,5
1127,2024-08-29T13:08:17.563+03:00,judy_akinyi,pasture_agroforestry,120,4,African fern pine,Afrocarpus,grasilior,no,10,300,100,1724926129875.jpg,1724926136751.jpg,1724926147917.jpg,1724926155625.jpg,1724926162668.jpg, ,-0.4578567,36.8583367,2253.9,4.8, ,uuid:a9d9403c-0a65-4a0a-a470-ffa520254d24,616,Lacuna Data Collectors,5
4739,2024-11-21T18:45:11.867+03:00,juliet_onditi,cropland_agroforestry,71,1,African fern pine,Afrocarpus,grasilior,no,110,1200,25,1732203973843.jpg,1732203982931.jpg,1732204063520.jpg,1732204071514.jpg,1732204096011.jpg, ,0.7816139,34.780797,1709.2,4.94, ,uuid:47aee42d-faff-4664-b6c4-6530585a50a9,616,Lacuna Data Collectors,5
4769,2024-11-22T12:12:58.237+03:00,henry_oindi,homestead_agroforestry,79,1,African juniper,Juniperus,procera,no,24,730,300,1732266817850.jpg,1732266823470.jpg,1732266828654.jpg,1732266833108.jpg,1732266840820.jpg, ,1.1487433,35.12371,1912.9,4.2, ,uuid:00dd26d8-1549-4ac0-8c6b-080822f68fd6,616,Lacuna Data Collectors,5
4989,2024-11-28T15:37:07.975+03:00,david_makori,natural_forest_agroforestry,1,3,African myrrh,Commiphora,africana,no,75,750,950,1732797735930.jpg,1732797742307.jpg,1732797751826.jpg,1732797757618.jpg,1732797767908.jpg, ,-1.5588511,39.256619,194.035,2.095, ,uuid:d309f73f-53e7-4e89-ae62-fd27287a26c8,616,Lacuna Data Collectors,5
1148,2024-08-27T14:44:32.847+03:00,judy_akinyi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,100,800,900,1724759139230.jpg,1724759145740.jpg,1724759153417.jpg,1724759164657.jpg,1724759175033.jpg, ,-0.8029532,37.6714953,1002.2,4.92, ,uuid:76a2e561-d38a-4276-a9ec-862a432c93a5,616,Lacuna Data Collectors,5
4913,2024-11-28T13:12:23.228+03:00,david_makori,natural_forest_agroforestry,2,3,African myrrh,Commiphora,africana,no,78,720,830,1732788799658.jpg,1732788808361.jpg,1732788816222.jpg,1732788823400.jpg,1732788846221.jpg, ,-1.4792603,39.684417,103.182,0.847, ,uuid:61064d7b-91e5-4c04-b28b-3774df6ff396,616,Lacuna Data Collectors,5
1180,2024-08-27T14:43:29.566+03:00,roy_spenser,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,35,600,800,1724759099857.jpg,1724759109306.jpg,1724759121797.jpg,1724759129953.jpg,1724759148638.jpg, ,-0.8031163,37.6714407,1058.6,4.58, ,uuid:54cdd5a4-17f1-4112-8f1d-18c8ffae5953,616,Lacuna Data Collectors,5
1181,2024-08-27T14:49:42.311+03:00,roy_spenser,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,30,600,800,1724759431094.jpg,1724759437996.jpg,1724759447127.jpg,1724759456497.jpg,1724759468412.jpg, ,-0.8031696,37.6711462,1058.3,4.88, ,uuid:57ef47f1-40d2-44a1-94fa-63f88b7bedb3,616,Lacuna Data Collectors,5
1170,2024-08-27T14:50:16.860+03:00,sarah_mwangi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,56,560,780,1724759471801.jpg,1724759481928.jpg,1724759493381.jpg,1724759499754.jpg,1724759505342.jpg, ,-0.8026804,37.6709465,1039.4,4.62, ,uuid:dae6a559-2866-4675-8513-3503046aacf6,616,Lacuna Data Collectors,5
577,2024-07-23T14:58:57.458+03:00,david_makori,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,38,850,780,1721736001158.jpg,1721736010081.jpg,1721736031418.jpg,1721736038945.jpg,1721736055513.jpg, ,-2.5547063,36.8219599,1356.2,4.916, ,uuid:93844dec-b173-4cea-886d-a05db03ff31d,616,Lacuna Data Collectors,5
1150,2024-08-27T14:50:14.011+03:00,judy_akinyi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,150,800,700,1724759475787.jpg,1724759487632.jpg,1724759498976.jpg,1724759508722.jpg,1724759520869.jpg, ,-0.8029863,37.6713537,1001.7,4.82, ,uuid:e7b8605b-8007-499e-84e3-8b43197a5400,616,Lacuna Data Collectors,5
580,2024-07-23T14:42:25.430+03:00,henry_oindi,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,30,600,700,1721735023070.jpg,1721735034772.jpg,1721735047302.jpg,1721735057308.jpg,1721735072392.jpg, ,-2.5542514,36.8218366,1330,3.4, ,uuid:b64784be-1cc7-4701-9dbe-784254c9640b,616,Lacuna Data Collectors,5
567,2024-07-23T15:16:16.062+03:00,sarah_mwangi,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,120,520,650,1721737036733.jpg,1721737049677.jpg,1721737060323.jpg,1721737076298.jpg,1721737083145.jpg, ,-2.5544668,36.8210455,1312.8,4.766, ,uuid:564f2508-aa05-4e2b-9fbc-35008d89ba25,616,Lacuna Data Collectors,5
1144,2024-08-27T14:46:46.094+03:00,david_makori,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,85,1050,650,1724759254745.jpg,1724759264726.jpg,1724759273265.jpg,1724759279676.jpg,1724759287976.jpg, ,-0.8035746,37.6713175,1056.1,4.98, ,uuid:82168418-ddcf-4bb8-9691-cb22d4cb0736,616,Lacuna Data Collectors,5
1143,2024-08-27T14:40:42.620+03:00,david_makori,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,75,950,650,1724758885000.jpg,1724758895596.jpg,1724758909400.jpg,1724758916482.jpg,1724758925414.jpg, ,-0.8035372,37.6714254,1056.2,4.85, ,uuid:1ccdf5e3-111d-4275-9b3c-5a135cc80357,616,Lacuna Data Collectors,5
571,2024-07-23T15:03:17.014+03:00,sarah_mwangi,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,54,520,650,1721736277518.jpg,1721736285510.jpg,1721736296718.jpg,1721736304470.jpg,1721736317151.jpg, ,-2.5542489,36.8212847,1316.1,5, ,uuid:9a1fa200-7b64-4c2d-af07-6760c8cda6d0,616,Lacuna Data Collectors,5
1141,2024-08-27T14:34:52.296+03:00,david_makori,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,48,850,650,1724758562450.jpg,1724758572495.jpg,1724758580030.jpg,1724758587680.jpg,1724758599255.jpg, ,-0.8033012,37.6714442,1056.9,4.6, ,uuid:0beb3233-8188-463f-9ab3-6745c9e08ce8,616,Lacuna Data Collectors,5
1138,2024-08-26T17:52:09.015+03:00,david_makori,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,45,850,650,1724684002765.jpg,1724684014383.jpg,1724684022096.jpg,1724684034671.jpg,1724684042334.jpg, ,-0.4207105,37.8477021,732,4.733, ,uuid:c99be02e-43f2-4b94-a4ff-2a3eef299879,616,Lacuna Data Collectors,5
1137,2024-08-26T17:50:32.843+03:00,david_makori,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,45,750,650,1724683877185.jpg,1724683885013.jpg,1724683892065.jpg,1724683897927.jpg,1724683906799.jpg, ,-0.4205067,37.8472278,731.9,5, ,uuid:2114551e-64dd-449a-aadb-044f63ac389e,616,Lacuna Data Collectors,5
1134,2024-08-26T17:35:00.191+03:00,david_makori,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,35,850,650,1724682982103.jpg,1724682992017.jpg,1724683003552.jpg,1724683010395.jpg,1724683020455.jpg, ,-0.4210588,37.8470223,730.2,4.96, ,uuid:168b258b-1c95-42fc-9832-2d04e059d9a5,616,Lacuna Data Collectors,5
1171,2024-08-27T14:52:15.922+03:00,sarah_mwangi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,60,830,640,1724759593969.jpg,1724759600807.jpg,1724759609256.jpg,1724759621305.jpg,1724759626398.jpg, ,-0.802569,37.6708019,1039.5,4.94, ,uuid:5914fb49-f372-4e4f-a975-5adafd265daf,616,Lacuna Data Collectors,5
569,2024-07-23T15:21:16.290+03:00,sarah_mwangi,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,70,400,630,1721737323929.jpg,1721737331567.jpg,1721737350194.jpg,1721737358724.jpg,1721737365604.jpg, ,-2.5545632,36.8211896,1312.5,4.3, ,uuid:bd574b39-e43b-4de7-8fa8-977d4613ebb6,616,Lacuna Data Collectors,5
1147,2024-08-27T14:42:23.459+03:00,sarah_mwangi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,48,530,620,1724758988427.jpg,1724758996783.jpg,1724759007921.jpg,1724759019935.jpg,1724759027358.jpg, ,-0.80283,37.6711533,1038.5,5, ,uuid:efd71786-82ea-41da-94dc-4933c55bb7bd,616,Lacuna Data Collectors,5
1169,2024-08-27T14:47:43.062+03:00,sarah_mwangi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,55,520,610,1724759354567.jpg,1724759363027.jpg,1724759374784.jpg,1724759383803.jpg,1724759390992.jpg, ,-0.8026388,37.6711763,1039,4.46, ,uuid:eeb02df3-a847-458b-9364-7692377c6ee3,616,Lacuna Data Collectors,5
1151,2024-08-27T14:47:16.654+03:00,judy_akinyi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,80,500,600,1724759345189.jpg,1724759354077.jpg,1724759365006.jpg,1724759374276.jpg,1724759381685.jpg, ,-0.8029226,37.6713264,1001.7,4.9, ,uuid:f7fed380-b72c-453b-9463-49e124c28cf2,616,Lacuna Data Collectors,5
1157,2024-08-26T18:03:35.162+03:00,henry_oindi,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,34,830,600,1724684663779.jpg,1724684672989.jpg,1724684680522.jpg,1724684687820.jpg,1724684695287.jpg, ,-0.4204518,37.8468893,769.6,4.966, ,uuid:0d9b1849-7b97-4e20-ac8f-83a3b9f6df72,616,Lacuna Data Collectors,5
1184,2024-08-31T13:32:36.932+03:00,roy_spenser,cropland_agroforestry,157,4,African myrrh,Commiphora,madagascaensis,no,32,800,600,1725100413917.jpg,1725100423403.jpg,1725100431593.jpg,1725100439806.jpg,1725100458088.jpg, ,-1.0703493,37.3541379,1310.8,4.7, ,uuid:25036fa3-182c-4b05-b875-52ba31fe2392,616,Lacuna Data Collectors,5
1182,2024-08-27T14:56:57.050+03:00,roy_spenser,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,25,700,600,1724759862897.jpg,1724759870105.jpg,1724759879181.jpg,1724759888442.jpg,1724759895699.jpg, ,-0.8033044,37.6710146,1058,4.7, ,uuid:109ca104-615e-4322-8b06-f55e7a52a894,616,Lacuna Data Collectors,5
1175,2024-08-26T17:35:29.546+03:00,roy_spenser,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,20,800,600,1724683000981.jpg,1724683007756.jpg,1724683015042.jpg,1724683026810.jpg,1724683047278.jpg, ,-0.4212886,37.8470968,784,2.9, ,uuid:47870f0d-ec68-4611-8875-40522871695a,616,Lacuna Data Collectors,5
1167,2024-08-26T17:50:15.814+03:00,sarah_mwangi,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,72,680,570,1724683855624.jpg,1724683864410.jpg,1724683875653.jpg,1724683883999.jpg,1724683889348.jpg, ,-0.4212667,37.8475633,753.9,4.7, ,uuid:4d285b95-b066-4b17-8943-d0cb9ccd8a7e,616,Lacuna Data Collectors,5
1128,2024-08-26T17:19:14.382+03:00,david_makori,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,45,850,560,1724682054174.jpg,1724682064617.jpg,1724682072557.jpg,1724682081943.jpg,1724682093334.jpg, ,-0.421598,37.8467458,732,4.78, ,uuid:abcf4f3e-9458-455e-bc4c-ba7457514f63,616,Lacuna Data Collectors,5
1146,2024-08-27T14:54:55.438+03:00,david_makori,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,65,1050,550,1724759750545.jpg,1724759759756.jpg,1724759767255.jpg,1724759773838.jpg,1724759784849.jpg, ,-0.8033465,37.6710533,1055.6,4.78, ,uuid:46871a3c-555f-4c3e-a5b1-b28253820c20,616,Lacuna Data Collectors,5
4878,2024-11-28T11:49:20.120+03:00,sarah_mwangi,natural_forest_agroforestry,3,3,African myrrh,Commiphora,africana,no,60,430,550,1732783896953.jpg,1732783904817.jpg,1732783922341.jpg,1732783927960.jpg,1732783934814.jpg, ,-1.4511944,39.912639,76.869,3.9, ,uuid:8aacf187-6895-4c15-a7bc-f7d2b68ff92d,616,Lacuna Data Collectors,5
1172,2024-08-27T14:56:38.011+03:00,sarah_mwangi,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,48,620,550,1724759853553.jpg,1724759861454.jpg,1724759874701.jpg,1724759881489.jpg,1724759887757.jpg, ,-0.8028275,37.6709988,1068.5,4.94, ,uuid:8a33717a-60aa-4447-a592-949271da5005,616,Lacuna Data Collectors,5
1139,2024-08-26T17:54:26.653+03:00,david_makori,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,45,750,550,1724684157373.jpg,1724684163859.jpg,1724684175323.jpg,1724684183500.jpg,1724684195933.jpg, ,-0.4208152,37.8479009,730.4,4.78, ,uuid:ac0de6d1-e012-46ed-ad96-d15e5a0d4f68,616,Lacuna Data Collectors,5
1142,2024-08-27T14:38:46.608+03:00,david_makori,natural_forest_agroforestry,145,4,African myrrh,Commiphora,madagascaensis,no,42,750,550,1724758780244.jpg,1724758788055.jpg,1724758801284.jpg,1724758809779.jpg,1724758817332.jpg, ,-0.8035213,37.6714258,1056.7,4.72, ,uuid:9be7d909-e865-4fa6-af22-3680b72e5596,616,Lacuna Data Collectors,5
1140,2024-08-26T17:58:06.996+03:00,david_makori,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,35,750,550,1724684337214.jpg,1724684343386.jpg,1724684349807.jpg,1724684356946.jpg,1724684367966.jpg, ,-0.4210575,37.8481266,730.5,4.816, ,uuid:919f3683-f424-4565-a318-1541fec5959c,616,Lacuna Data Collectors,5
1178,2024-08-26T17:59:44.919+03:00,roy_spenser,natural_forest_agroforestry,138,4,African myrrh,Commiphora,madagascaensis,no,12,800,550,1724684433453.jpg,1724684445866.jpg,1724684454726.jpg,1724684470109.jpg,1724684476334.jpg, ,-0.4209482,37.8474514,786.9,2.5, ,uuid:2091f23e-f6f9-44e0-8998-3752ca849542,616,Lacuna Data Collectors,5
575,2024-07-23T14:51:03.218+03:00,sarah_mwangi,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,45,430,530,1721735538979.jpg,1721735547207.jpg,1721735558238.jpg,1721735570952.jpg,1721735578219.jpg, ,-2.5542952,36.8214346,1316.6,4.82, ,uuid:603209cd-2890-4d0a-b301-0d29488bd060,616,Lacuna Data Collectors,5
579,2024-07-23T14:41:29.291+03:00,david_makori,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,35,650,520,1721735018039.jpg,1721735036959.jpg,1721735045890.jpg,1721735053664.jpg,1721735064927.jpg, ,-2.5544597,36.821641,1356.3,4.54, ,uuid:192409bb-c2c9-4cc1-842c-59652a8186fe,616,Lacuna Data Collectors,5
581,2024-07-23T15:05:17.900+03:00,david_makori,pasture_agroforestry,84,2,African myrrh,Commiphora,madagascariensis,no,28,430,520,1721736430511.jpg,1721736439194.jpg,1721736445838.jpg,1721736451692.jpg,1721736462400.jpg, ,-2.5545945,36.8219898,1356.8,4.866, ,uuid:a3a1346c-2ec8-4252-9ca6-e626685d58fc,616,Lacuna Data Collectors,5
